,label,score,text
626,anger,0.7334792017936707,Carne macia e saborosa
627,anger,0.5324000120162964,Muito bom!
628,anger,0.7264838218688965,"Agradabilíssimo, com uma vista estonteante de Goiânia..."
629,anger,0.604918360710144,Atendimento ótimo e carne maravilhosa.
630,anger,0.6816434860229492,Muito bom
631,joy,0.5724062919616699,Excelente. Ótima comida. Atendimento primoroso. Preços honestos.
632,joy,0.5462850332260132,"Comida excelente, com porções generosas!"
633,fear,0.46010294556617737,Otima
634,anger,0.9112169742584229,Espaço ao ar livre e muito agradável e seguro.
635,anger,0.7731521725654602,"Muito boa! Receptividade maravilhosa, ambiente agradável. Atende as normas de distanciamento. Muito bom 👍👍👍"
636,anger,0.6939272284507751,"Sempre fomos muito bem recebidos! Comida boa, drinks bem preparados, cerveja gelada. 🍺"
637,anger,0.8295605778694153,Não me recordo de ter ido a este lugar
638,anger,0.6117980480194092,"Maravilhoso ambiente super agradável, comida maravilhosa me agradou muito, eu super Índico."
639,anger,0.6885496973991394,Atendimento perfeito 👏👏💃🥂🍾
640,anger,0.7862772345542908,"O melhor Hambúrguer que já provei ! Dá pra sentir no sabor, que os ingredientes são de primeira qualidade,  a carne bem temperada , suculenta e macia por dentro , com uma leve crocância por fora , na medida certa! Sem igual. O molho é muito diferente de todos os outros que conheço, maravilhoso! .Todos os pães que provei de lá são super macios e deliciosos ! Eu recomendo de olhos fechados. Preço justo e acessível à todos ! Cliente fiel !!"
641,anger,0.472602903842926,Melhor Hambúrguer que eu conheci. A família amou!
642,anger,0.9117168188095093,"Pedi pelo Ifood e chegou rápido.
Hambúrguer grande, carne suculenta no ponto que pedi e tudo bem embalado!"
643,anger,0.7955705523490906,Muito bom sempre saboreio a especialidade
644,anger,0.663994550704956,"Bom atendimento, responde rápido pelo whatsapp, hambúrguer monstro de grande e saboroso!"
645,anger,0.8306507468223572,"Simplesmente o pior spoleto que já comi, atendimento ruim, 21:30 param de aceitar pedidos, comida demora mais que 40 min pra ficar pronto. Uma dica não vá nesse spoleto"
646,anger,0.7676013112068176,"A qualidade do atendimento e do preparo do macarrão caiu demais.
Amo Spoleto mas, do Buriti shopping eu não volto mais.
Dois atendentes, aparentemente novatos, atendendo sozinho e visivelmente perdidos e desastrados no preparado do pedido. Cozinha toda suja, ingredientes espalhados por toda bancada. Um desastre."
647,anger,0.6224062442779541,"Qualidade caiu muito, pamonha só o mingau."
648,joy,0.6954025626182556,"Macarrão aguado, pedi 2 bambini com ingredientes diferentes. Veio um com mais quantidade, e outro bambini com os mesmos ingredientes. Chamaram a senha 4x, baixaram o pedido da tela sem terem feito os pratos, até o suco que pedi mandaram errado. Alô, proprietário, abre teu olho!"
649,joy,0.4864652752876282,Falta simpatia.
650,anger,0.7717293500900269,Fui uma vez a muitos anos atrás . Normal
651,anger,0.7786593437194824,"Na unidade do Shopping Buriti, o atendente de hoje horário do almoço (29/02/2020) um rapaz mal educado, pedimos para gratinar e por não sabermos em qual momento certo da preparação pedir, ele nos tratou com grosseria jogou o macarrão na louça sem nenhum respeito com o alimento, não usam máscara para conversar sob os alimentos que estão sendo preparados, faltando as ervas que ficam a disposição. Faltando educação e higiene."
652,anger,0.6659674644470215,"Atendimento ruim, pessoal desorganizado e  falta tempero na comida, pedi pra comer no shopping poremm levei pra casa pra finalizar pois estava sem sal e sem tempero."
653,anger,0.7155202031135559,Atendimento muito ruim no Spoleto do Buriti Shopping no horário das 21 horas de hoje 21/01/21. Dois funcionários sem educação e com pouca disposição para atender. Tem razão do movimento estar baixo. Eles espantam os clientes.
654,anger,0.7037044167518616,Atendimento precário
655,anger,0.8540436625480652,"Atendimento péssimo. Como a lasanha mais seca de toda a história do spoleto é o segundo prato era com filé a milanesa... que veio queimada e preta. Esse segundo prato nos pagamos para gratidão, mais veio extremamente ressecado.
Uma verdadeira vergonha parava rede Spoleto."
656,anger,0.6838074326515198,"Solicitei um  pedido pelo aplicativo uber eats, almôndegas  do futuro, todas as 6 unidades infelizmente  veio torradas""queimadas""
Não recomendo  2 vezes que acontece comigo!"
657,anger,0.5670639872550964,Já foi bom!
658,anger,0.640288770198822,Fiz um pedido pelo ifood não vale a pena
659,anger,0.7391769289970398,Falta de ingredientes e o meu gratinado estava frio/gelado. Já esteve melhor.
660,anger,0.6377530097961426,"Ruim, sem queijo na macoronafa, pedi a atendente ela disse que sem hoje?"
661,anger,0.917354941368103,"Macarrão cru, sem gosto sem tempero só enganação pra pegar o seu dinheiro"
662,anger,0.8306447863578796,"Péssimo, o prato demorou 15 minutos, o cheiro do queijo parmesão estava péssimo e assim que a comida esfriou estava cheirando azeda, TERRÍVEL, aliás o próprio shopping está ruim"
663,anger,0.8469298481941223,Macarrão péssimo pelo preço cobrado. A última vez que comi lá o bacon estava com um gosto de velho...
664,anger,0.8621808290481567,"Já foi melhor agora está precário atendimento horrível massa fria ingredientes faltando frango era ao ponto estava mal passado  bebida quente horrível d+ viu sabor da comida totalmente diferente ainda mais os molhos aguados sem testura sem sabor, outras franquias dão de 10 e seguem o padrão de qualidade  ,  #franquiaruim"
665,anger,0.6713029146194458,"Ja foi bom comer aqui
Vê montar seu prato era o maior diferecial do spoleto
Essa mudança será sem dúvida  o desastre da franquia!!!"
666,anger,0.7480332851409912,"Minha experiência: o pior macarrão no pior Spoleto da grande Goiânia. Pena não haver estrela negativa ou alertas de ""Não vá"", ""Não coma"", ""Não desperdice seu dinheiro"" ou ""Não passe raiva e saia com fome ainda"". A franquia devia ter vergonha e fechar logo as portas da unidade do Buriti Shopping."
667,anger,0.879535973072052,Faltou tudo. Acho que é um das filiais em que eles colocam menos de tudo. Não tinha praticamente nada no meu prato.
668,anger,0.8285031318664551,"Senti pena do proprietário dessa loja do shopping buriti, equipe totalmente desalinhada,  não sabem com exatidão de quem é quem os pedidos, devem perder centenas de milhares em vendas."
669,anger,0.876669704914093,"Sempre comi nesse spoleto e nunca tive problemas. Entretanto, diminuiram a quantidade d ingredientes da massa tradicional p 6 e a moça q preparou meu prato colocou tão pouco q fiquei horrorizada.
Conclusão,  não volto mais... é uma falta d respeito uma coisas dessas. .Conclusão"
670,anger,0.6609450578689575,"A qualidade do atendimento, da própria alimentação e preparo está cada vez pior. Inclusive servindo em pratos com bordas quebradas. Triste mesmo, uma franquia tão boa nessa situação."
671,anger,0.9077634811401367,"Único lugar que consigo comer no flamboyant pois sou vegetariano,mas várias vezes que vou está muito misturado os ingredientes daí fico sem comer."
672,anger,0.43914833664894104,Rui
673,anger,0.7902084589004517,Pela terceira peço comida e vem violada a embalagem ... não tem telefone para contato não responde os clientes ....
674,joy,0.8053728342056274,"Pedimos um nhoque de abóbora ao molho branco.
Simplesmente veio algo parecido com um purê. Os nhoques desmamchados.Achei horrível!"
675,anger,0.8729826211929321,"Pedi um macarrão onde você escolhe os acompanhamentos ,porém foi muito pouco que colocaram, além de ser servido pouco molho também ."
676,anger,0.5489307045936584,Normal
677,anger,0.549869954586029,"Funcionário com má vontade,franquia pão dura,com os ingredientes em baixíssima quantidade, pra fazer a gente pagar mais,e eles gastarem menos...perdeu um cliente de anos!"
678,anger,0.5364329814910889,Péssimo atendimento.
679,anger,0.8356071710586548,"Horrível o atendimento, fui obrigada a pagar por um prato q não escolhi, os dois q estavam atendendo são muito sem educação..."
680,anger,0.8684194684028625,"A uns anos atrás era excelente, mais ontem comi o pior macarrão da minha vida! Sem sabor, sem tempero, mal preparado e pouco ingrediente... Enfim nunca mais volto... Descepcionada"
681,joy,0.48517102003097534,"Muito ruim o da unidade Buriti Shopping! Atendimento muito enrolado, falta de ingredientes, o sabor muito diferente de outras lojas."
682,anger,0.82660311460495,"Fui à loja dia 18/10/19. Por fora foi reformado, mas não se engane. Vários produtos estavam faltando (risoto do cardápio e macarrão carbonara, por exemplo), além disso os talheres estavam todos (isso mesmo, todos) sujos e tiveram que limpar um lá na hora para entregar-me. Sem falar que a pessoa que pega o ingrediente para colocar na frigideira para fazer o macarrão aparenta estar com pena de pegá-lo, pois nunca havia comido um macarrão dessa rede com tão pouco recheio. De tudo, o pior, em minha opinião, foi a sujeira da borda do prato e dos talheres. Se onde o cliente está vendo se encontra assim, imagina na cozinha interna, onde ninguém vê? Não volto e muito menos recomendo."
683,anger,0.7752085328102112,"Massa ruim, pouco ingredientes.
Não vale a pena.
Procure outro restaurante no shopping que você não ira arrepender."
684,anger,0.7361223101615906,"Experiência horrível! Pedimos 2 bambines, enquanto nas outras unidades tem direito a 2 molhos, lá é só 1 molho, se quiser mais, tem que pagar adicional e mesmo com adicional de molho, tava pouco. Veio sem gosto, tive que por sal, a cebolinha vem junto com salsa, não tem colher  Não parece franquia Spoleto nem de longe."
685,anger,0.6501898169517517,"Péssima, 50 minutos pra fazer um macarrão Massa e Molho"
686,anger,0.8008896112442017,"Compramos o monte seu prato pensando que seria a maravilha de antes , foi uma decepção.
Não tinha sabor de nada , nem a cor do molho estava digna de um bolonhesa. Não voltamos !
Quem quiser comer um macarrão de qualidade procure o Cantinho Sertanejo, lugar simples mas  a comida é saborosa ."
687,anger,0.8201919794082642,"Infelizmente a comida do restaurante Spoleto do Buriti shopping deixa muito a desejar quanto as demais franquias em Goiânia, por pouco tempo que fiquei lá vi as atendentes brigarem, preguiçosas, sem contar o macarrão que veio muito ruim sem tempero."
688,anger,0.7403168082237244,"Atendimento ruim e muita demora no preparo do prato.
+ de 25 minutos de espera, detalhes;
O pedido e o pagamento foi feito no autoatendimento.
Havia apenas dois pratos sendo preparados na minha frente.
Vários funcionários, mas nenhum para resolver.
Momento da compra era fora do horário de pico ( almoço ).

Não recomendo 😡"
689,anger,0.4441058039665222,45 minutos de espera
690,anger,0.8118872046470642,"Estive no Spoleto Passeio das Águas em 03/11/2019, na hora do almoço e fiquei bem decepcionada. Pedi um Carbonara, me disseram que esse prato não estava disponível. Aí pedi uma massa tradicional (penne + 6 ingredientes), pior escolha... a atendente economizou tanto nos ingredientes, e ficou insistentemente me oferecendo para acrescentar mais ingredientes, com acréscimo do valor. Certamente foi esse o motivo de colocar pouquíssima quantidade de ingredientes, pra vender mais. Além disso, a Coca Cola que comprei estava quente. Frequento o Spoleto em diversos shoppings de Goiânia e outras  cidades, a loja do Passeio das Águas é a pior que já vi. Não volto mais e não recomendo, péssima experiência! Dei uma estrela porque é a nota mínima permitida, se fosse possível não daria nenhuma!"
691,anger,0.7613164782524109,"Parabéns NOTA ZERO! Totalmente ruim, massa sem sabor algum, molho extra de queijos veio ralo. Não sei explicar o quão ruim isso tava."
692,anger,0.8108211159706116,"Falta de variedades de macarrão , não servem torrada , nao tem praro do dia e tem mais são extremamente 'ridicos' na hora de colocar os complementos ."
693,anger,0.6353493332862854,O risoto estava mt ruim
694,anger,0.59192955493927,"Spoleto do Buriti shopping deixou a desejar. Atendentes lentas, estava sem sal, pouquíssimo molho, e senti alguns ingredientes cru (não mexeram direito na frigideira). Vcs deveriam aprender mais com os atendentes do aparecida shopping, eles sim sabem fazer um excelente atendimento e um excelente prato!"
695,anger,0.8566011190414429,"No sábado, dia 16/10/21 fiz compra pelo Ifood.
Pedido número 5641
Pedido veio incompleto.  Chamei no chat, não me deram retorno. Telefone não atende.
Muito ruim o suporte"
696,anger,0.786108136177063,"Hoje 06/12/20 eu e dois amigos fomos almoçar no Buriti shopping, pedimos dois risotos e um macarrão e deixou a desejar,pois os risotos e o macarrão além de estarem duros estavam frios."
697,anger,0.7766944169998169,"Molho ralo e aguado, não tem nem sachê de sal pro cliente, e o manjericão quando pede parece que tô ofendendo o lugar, de tão mal grado e regrado que é posto. Muito a desejar essa unidade."
698,anger,0.47243255376815796,Boa
699,anger,0.8980773091316223,"Primeiro pedi o al mare de camarão e a atendente nem sabia de qual macarrão estava falando, e duas mais dois que estava ainda mais perdidos, acharam que eu iria querer só o molho, então não colocaram meu macarrão pra esquentar,  no fim nem acharam o prato que em todas as unidades tem no sistema, vocês tem que colocarem pessoas mas treinadas, ao menos que saiba o que vocês servem. Macarrão veio duro . Realmente decepcionada"
700,anger,0.8004761934280396,"Caiu de mais o nível! Macarrão caríssimo e não colocam quase nada dos ingredientes q marcamos e vem só “sujo” de molho… Quando pedi a bolonhesa, veio sem carne praticamente… ta ridículo"
701,anger,0.8350370526313782,"Pedi um macarrão tradicional gratinado a atendente que estava lá não soube fazer , sem contar que as bordas da louça tava toda suja acho que parecia queimada sei lá awi  e meu esposo pediu um paillard tb não soube fazer um prato que é padrão da casa disse que ele que tinha que escolher os ingredientes sendo que no cardápio era prato padrão.  O padrão caiu muito em relação aos outros spoleto. Me parece que os colaboradores não tiveram o treinamento adequado."
702,anger,0.9460034370422363,"Atendimento horrível, vc pede auxílio para fazer o pedido atendente sem educação sempre comi no Cerrado nunca tinha sido atendida como no Flamboyant muito decepcionada"
703,anger,0.7112427949905396,"Horrível! Comida sem sabor , ambiente desorganizado, talheres sujos , demora pra atender e falta de opções de sucos."
704,anger,0.7783908843994141,Pior atendimento de todas as franquias de goiania. Atendentes literalmente te ignoram
705,anger,0.6392463445663452,"Com o intuito de fazer o cliente gastar mais, colocam uma mixaria de molho e ingredientes... Sou cliente há muito tempo, mais atualmente está deixando a desejar, péssimo!"
706,anger,0.7940038442611694,"O Focaccia é muito mal feito, feito de qualquer jeito não como mais lá , já o do aparecida shopping é perfeito."
707,anger,0.5364329814910889,Péssimo atendimento.
708,anger,0.8826178312301636,"Cardápio está bem completo, mas o atendimento péssimo. O sistema de auto atendimento trava, é confuso e não tem ninguém para auxiliar. Uma demora imensa! Irritante! Bife seco!"
709,joy,0.598148763179779,"Péssimo!
Péssimo atendimento!
Principalmente a gerente!"
710,anger,0.9230624437332153,Minha esposa ordenou um risoto que veio com o arroz completamente cru e os funcionários ficaram irritados quando falamos do problema. Péssima experiência
711,anger,0.7894596457481384,"Pior almoço em muitos anos como cliente do Spoleto.
Pedi um prato com carne empanada, simplesmente veio uma carne com espessura de um papel, R$25.00, só pela carne (65g) de carne nada empanada , horrível o sabor.
Espoleto agora está mais voltado a lucro e baixando a qualidade do produto.
Anexo foto .

Não volto mais."
712,anger,0.8055417537689209,"Péssimo, comida sem sal, funcionários com má vontade de atender, uma falta de higiene sem fim! Péssimo, o pior spoleto de goiânia!"
713,anger,0.631485104560852,"Péssimo atendimento! As duas atendentes não conhecem cardápio, não sabem explicar nada, macarrão veio horrível, duro, não consegui nem comer."
714,anger,0.8674476146697998,O atendimento antes era precário mais a comida era saborosa .Hoje comida ruim atendimento continua ruim .Porções diminuídas molho sem sabor e o frango que era gratinado e saboroso acho que nem em hospital estão servindo um prato com um frango tão feio e sem sabor e pra completar a experiência um pedaço de osso pra gente terminar engasgado não bastasse a pésima experiencia.
715,anger,0.8820434212684631,"Péssimo. Sou acostumada a comer no spoleto do flamboyant, a qual sou apaixonada, porém não imaginei que mudava tanto de um shopping pro outro. Devia ter desconfiado, pq em um shopping lotadooo, era o único estabelecimento que estava praticamente vazio (só tinha eu, minha esposa e mais um casal na nossa frente), demoraram muitooooo pra atender, Comida sem sal, péssima quantidade de ingredientes, pessoal do atendimento fazendo gracinhas entre si, e praticamente ignorando os clientes. Deviam fechar logo as portas. Sem falar que a massa estava super dura, e o molho ralo."
716,anger,0.9183229207992554,Ontem no horário das 14:30 mais o menos foi no almoço e os atendes muito mal educado tinha duas moças que pedir ajuda pra com o meu pedido eles me Ignorou meu prato não estava bom o camarão cru dessa vez o que recepcionada com atendimento e o prato que foi escolhido
717,anger,0.7459176182746887,"Muito ruim!!! Totalmente sem tempero sem sal, o molho veio aguado, eu não índico!!!
O propósito da marca ( MINHA COZINHA ITALIANA ) não condiz com a qualidade!!! Péssima qualidade!!!"
718,anger,0.7927750945091248,"Muita demora no atendimento, a qualidade do prato que eu costumo pedir caiu muito, tanto na qualidade dos ingredientes quanto no preparo. Não volto mais."
719,anger,0.7018672823905945,Não trabalho neste local
720,anger,0.8843169212341309,"Qualidade caiu bastante, macarrão duro e escassez de ingredientes, pedi palmito veio um pedaço, frango desfiado só o cheiro…
Nao como e indico."
721,anger,0.8286059498786926,"O pior Spoleto da franquia , pouco caso com o cliente que pede pelo aplicativo demora muito , não recomendo"
722,joy,0.4062657654285431,Atendimento péssimo!
723,anger,0.8911288976669312,Comida horrível uma das piores que jah comi macarraod duro ingredientes mal preparados
724,anger,0.8518549799919128,"O que está acontecendo com essa unidade?
Até perguntei de mudou o dono.
Atendimento PÉSSIMO, zero simpatia com o cliente. Cara amarrada, parecendo que está fazendo um favor.
Demora no faturamento e a atendente de caixa despreparada.
O macarrão CAIU MUITO A QUALIDADE. Sem sabor, sem sal e seco.
O frango, pedi mal passado mas veio todo RESSECADO E sem gosto.

Não tem parmesão, cheiro verde e nada que me faria voltar para gastar um absurdo do valor que cobram.
Dinheiro e tempo  DESPERDIÇADO."
725,anger,0.67576003074646,Fiz um pedido hoje pelo WhatsApp as 12:45 e até agora as 15:03 não foi entregue. Muita falta de respeito ! Primeira e última vez.
726,anger,0.6382727026939392,"Péssima experiência no prato fetuttine de gorgonzola e parmegiana de carne. Prato sem sal, sem sabor, aguado e massa nada internacional como diz no menu. Carne minúscula e com borda queimada. Caro e não vale a pena."
727,anger,0.7278176546096802,Incrível como Spoleto piorou ultimamente. Quase meia hora para atender 3 clientes e bolonhesa sem carne. Não tá compensando mais.
728,anger,0.8222313523292542,Cada dia diminuindo os produtos e caindo qualidade
729,anger,0.8420990109443665,"Boa Noite , falta de opções de ingredientes , prato Mama 3 conchas de molho , super seco  e a quantidade de macarrão muito pouco . Manjericão Murcho e cebolinha murcho . Nem se compara com a franquia do  Flamboyant."
730,,,"Não tive uma boa experiência, achei q seria mais sério o serviço, fui muito mau atendido no shopping flamboyant de Goiânia,  deixam a carne acabar da alimentação, me chamaram e falaram q não tinha mais , só q uma atendente não me viu e mandou eu comer só arroz q tava lindo , respirei e perguntei se tinha outra carne , com toda educação possível, falou q tinha , aceitei…
Daí na hora de me chamar pra falar q estava pronto me deu um grito e sorriram, não chamaram pela senha .
Decepcionado , pois hoje é dia 2412, 16:30 , dia de paz , trouxe a família e ganho uma dessa de brinde, infelizmente, não voltaremos mais ."
731,,,"Aquele macarrão q vc encontra na feira na esquina, só a com preço hiper faturado. Trago verdades"
732,,,"Pedimos 2 pratos... risoto com pedacos de frango e massa com molho bolognesa e polpettone... que decepção... para começar o refrigerante estava quente e a comida gelada, o frango frio como se ainda estivesse refrigerado... molho ralo e sem sal... uns 3 dias antes eu comi o molho polmodoro com pesto e bacon... tinha mais sabor, ainda sim muito sem sal... dei 2 oportunidades antes de fazer uma crítica porque já comi nas outras franquias e a comida é outra e sem comparação, deliciosa... eu só posso crer que não treinam os funcionários, achei os 2 simpáticos, mas não conseguir esquentar uma massa e um erro grotesco para um restaurante. Vendo tantas críticas me pergunto onde está a gestão dessa franquia? Como um empresário não tem vergonha em ser tão mal avaliado em sua empresa."
733,,,Sempre como mais hoje o feijão  estava azedo
734,,,Não conheço
735,,,"Comi um risoto tão ruim que é pior que um mexidão feito em casa. Eram 6 ingredientes, mas a quantidade que ele colocou foi tão pouca q só sujou o arroz de roxo por causa da pasta de azeitona preta. O cogumelo nem apareceu. Ele amassou o arroz tanto q virou uma gororoba horrorosa. E o gosto sem graça. Além de ficar insistindo em oferecer extras para encarecer o prato. Fui pra poder levar o prato de porcelana promocional. Mas fiquei muito decepcionada com a qualidade. Só comi pela fome mesmo, e não volto nesse estabelecimento."
736,,,Não recomendo o Spoleto do Buriti Shopping!! Tive uma péssima experiência.. onde falta ingredientes.. massa crua.. atendimento horrível!! O melhor é o do Goiânia Shopping!!
737,,,"Ontem, fui ao Buriti Shopping à procura de um presente para minha namorada e resolvi pedir um prato para comer em casa. Pedi o Fetuccine ao molho de gorgonzola com carne a milanesa, e foi O PIOR MACARRÃO QUE JÁ COMI NA VIDA.É triste falar isso né? Ele custou R$ 36,90 + R$ 5,50 do pote azul pra levar pra casa, mais uma água mineral de 6,50, total de R$ 48,90 no PIOR PRATO DE MACARRÃO que alguém poderia fazer.
Eu pedi com molho pesto, a moça colocou alho e cebola. Ela fechou o pote e não me ofereceu parmesão, nem pimenta nem azeite, pedi pra ela tirar o lacre, abrir e colocar, ela virou de costas e chegando em casa vi que ela só colocou a pimenta. Ela não passou minha pontuação no cartão, disse que tava fora do ar. Ela colocou a água gelada em cima do meu macarrão e lacrou o saco de papel, tive que abrir o saco pra pegar a ́ água. Fui pra casa e quando abri a embalagem o cheiro que subiu foi horrível, cheiro de queijo com ranço (eu sei do sabor do gorgonzola, sou apreciadora de vinhos e como queijo azul e gorgonzola sempre, sei dizer quando o queijo tá bom e quando tá ruim) um fedor de alho passado, sabe alho amassado e muito tempo guardado? Não era fresco, nem vou me atentar que pedi pesto, e ela colocou alho... enfim. O macarrão era uma massa só, todo pregado, sem molho e grudado, muito grudado, sem sal. O filé a milanesa, passou do ponto e tinha casca queimada e amarga, a carne ficou seca e dura, dois pedacinhos minúsculos. Olha sinceramente, nunca senti uma dor tão grande em jogar tudo fora, o fedor estava insuportável, e não deu pra comer. Com a única garfada que eu dei antes de jogar, o sabor do alho ficou na minha boca até no outro dia... tão forte estava.
O pote tá lá na minha pia, de molho em água, detergente, bicarbonato de sódio, pra ver se sai o fedor de alho, carne queimada e queijo rançoso. Sério, não recomendo esse restaurante a ninguém. Fujam, comam burguer king mas não esse macarrão."
738,,,"Péssimo atendimento. Atendentes despreparados e grossos. Nunca tem o prato penne caprese e quando tem, bem sem qualidade alguma, colocaram pessoas iniciantes para fazer e fazem de qualquer jeito. Caiu demais a qualidade e o atendimento, especialmente do buriti shopping. Não compro mais!"
739,,,"Pior macarrao que já comi na vida. Paguei 30,00 em um macarrão com 9 ingredientes, mas quando vc escolhe os ingredientes o atendente não coloca quantidade suficiente na panela. A massa é  mal cozida e dura e o molho de queijos é extremamente sem graça e também colocado em pouco quantidade de forma que a massa fica muito seca e sem tempero, muito mal preparado. Tive que colocar 3 saches de sal pra ver se melhorava mas nem assim...estou extremamente decepcionada, não volto a comer nunca mais. Aqueles preparados na feira são bem melhores e  mais baratos...fui na unidade do  Passeio das águas."
